class,image_path,name,xmax,xmin,ymax,ymin
7,8f93ded5771ccfb2e13548e483ba0b81.jpg,BAD_BILLBOARD,1908,1588,261,139
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,612,248,559,321
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,195,1,595,331
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,862,680,475,285
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,1522,1300,392,322
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,455,35,367,0
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,440,150,561,395
7,8f93ded5771ccfb2e13548e483ba0b81.jpg,BAD_BILLBOARD,1240,704,284,0
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,451,317,461,295
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,345,13,573,387
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,1532,1314,391,323
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,1556,1194,570,388
8,8f93ded5771ccfb2e13548e483ba0b81.jpg,SAND_ON_ROAD,352,2,202,0
7,8f93ded5771ccfb2e13548e483ba0b81.jpg,BAD_BILLBOARD,966,480,316,0
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,683,183,392,0
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,476,246,486,266
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,267,1,505,367
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,829,703,437,329
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,388,84,516,348
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,811,503,644,476
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,881,575,1060,834
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1358,816,1079,803
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1030,668,1016,770
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1005,495,938,622
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1561,957,1079,877
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1702,1316,847,685
3,5402148bd0a79c0732133009de1a28ea.jpg,GARBAGE,780,702,435,367
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1452,972,1052,730
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,993,715,822,650
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1028,672,1079,977
3,5402148bd0a79c0732133009de1a28ea.jpg,GARBAGE,804,696,463,381
3,5402148bd0a79c0732133009de1a28ea.jpg,GARBAGE,1879,1775,235,161
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1048,764,704,432
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1253,801,937,635
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,839,477,851,647
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,779,601,1026,790
3,5402148bd0a79c0732133009de1a28ea.jpg,GARBAGE,258,154,611,547
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1227,855,1078,938
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1496,1306,628,514
4,5402148bd0a79c0732133009de1a28ea.jpg,CONSTRUCTION_ROAD,755,621,442,374
3,5402148bd0a79c0732133009de1a28ea.jpg,GARBAGE,250,164,620,548
8,5402148bd0a79c0732133009de1a28ea.jpg,SAND_ON_ROAD,724,590,460,384
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,942,364,1079,913
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1248,928,1079,864
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1558,1240,870,702
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1610,1124,957,693
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1232,952,1011,751
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1335,981,934,698
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,689,481,792,656
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,821,519,1018,676
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1063,541,1078,824
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1472,1072,864,682
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1106,840,991,733
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1088,816,1079,861
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1084,718,907,677
3,5402148bd0a79c0732133009de1a28ea.jpg,GARBAGE,818,730,451,383
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,967,817,605,467
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,1208,624,1063,703
2,5402148bd0a79c0732133009de1a28ea.jpg,POTHOLES,965,813,609,467
9,01267cf16572d5ec876f0111c5af4526.jpg,CLUTTER_SIDEWALK,734,516,622,524
7,01267cf16572d5ec876f0111c5af4526.jpg,BAD_BILLBOARD,970,640,449,311
9,01267cf16572d5ec876f0111c5af4526.jpg,CLUTTER_SIDEWALK,621,273,602,498
9,01267cf16572d5ec876f0111c5af4526.jpg,CLUTTER_SIDEWALK,488,306,635,537
7,01267cf16572d5ec876f0111c5af4526.jpg,BAD_BILLBOARD,407,77,502,332
4,01267cf16572d5ec876f0111c5af4526.jpg,CONSTRUCTION_ROAD,584,234,598,498
4,01267cf16572d5ec876f0111c5af4526.jpg,CONSTRUCTION_ROAD,472,102,553,377
9,01267cf16572d5ec876f0111c5af4526.jpg,CLUTTER_SIDEWALK,386,24,728,576
4,01267cf16572d5ec876f0111c5af4526.jpg,CONSTRUCTION_ROAD,698,252,676,490
2,01267cf16572d5ec876f0111c5af4526.jpg,POTHOLES,1050,588,1033,827
9,01267cf16572d5ec876f0111c5af4526.jpg,CLUTTER_SIDEWALK,450,98,629,527
3,01267cf16572d5ec876f0111c5af4526.jpg,GARBAGE,441,141,674,560
2,01267cf16572d5ec876f0111c5af4526.jpg,POTHOLES,937,415,1035,759
2,01267cf16572d5ec876f0111c5af4526.jpg,POTHOLES,476,188,977,801
3,01267cf16572d5ec876f0111c5af4526.jpg,GARBAGE,667,503,631,541
2,01267cf16572d5ec876f0111c5af4526.jpg,POTHOLES,1055,873,856,666
9,01267cf16572d5ec876f0111c5af4526.jpg,CLUTTER_SIDEWALK,494,108,598,450
9,01267cf16572d5ec876f0111c5af4526.jpg,CLUTTER_SIDEWALK,646,458,613,541
7,01267cf16572d5ec876f0111c5af4526.jpg,BAD_BILLBOARD,534,70,531,315
4,01267cf16572d5ec876f0111c5af4526.jpg,CONSTRUCTION_ROAD,1224,1044,605,495
9,01267cf16572d5ec876f0111c5af4526.jpg,CLUTTER_SIDEWALK,498,138,695,563
9,01267cf16572d5ec876f0111c5af4526.jpg,CLUTTER_SIDEWALK,677,357,633,529
2,01267cf16572d5ec876f0111c5af4526.jpg,POTHOLES,840,508,984,790
2,01267cf16572d5ec876f0111c5af4526.jpg,POTHOLES,600,268,934,798
4,01267cf16572d5ec876f0111c5af4526.jpg,CONSTRUCTION_ROAD,361,53,560,386
9,01267cf16572d5ec876f0111c5af4526.jpg,CLUTTER_SIDEWALK,586,204,646,532
2,01267cf16572d5ec876f0111c5af4526.jpg,POTHOLES,758,330,962,790
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,1217,851,819,657
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,906,572,774,658
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,568,0,805,607
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,483,117,758,626
3,b611e91c36d302ca864a8087d5c6b679.jpg,GARBAGE,348,10,415,223
2,b611e91c36d302ca864a8087d5c6b679.jpg,POTHOLES,1810,1466,1079,959
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,1859,1377,878,618
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,1147,517,864,600
2,b611e91c36d302ca864a8087d5c6b679.jpg,POTHOLES,1596,1266,1079,929
2,b611e91c36d302ca864a8087d5c6b679.jpg,POTHOLES,1766,1350,1079,921
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,1792,962,823,629
3,b611e91c36d302ca864a8087d5c6b679.jpg,GARBAGE,328,130,415,329
3,b611e91c36d302ca864a8087d5c6b679.jpg,GARBAGE,355,81,422,308
2,b611e91c36d302ca864a8087d5c6b679.jpg,POTHOLES,1216,878,1079,981
7,b611e91c36d302ca864a8087d5c6b679.jpg,BAD_BILLBOARD,1013,759,541,399
2,b611e91c36d302ca864a8087d5c6b679.jpg,POTHOLES,1683,1129,1079,921
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,994,434,795,629
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,1508,684,810,616
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,367,53,785,655
2,b611e91c36d302ca864a8087d5c6b679.jpg,POTHOLES,1480,902,1079,952
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,1121,651,792,650
9,b611e91c36d302ca864a8087d5c6b679.jpg,CLUTTER_SIDEWALK,1820,1448,816,670
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,554,114,603,443
7,31c313386a4dc3aa9b080d34fb82a80b.jpg,BAD_BILLBOARD,1229,963,212,116
4,31c313386a4dc3aa9b080d34fb82a80b.jpg,CONSTRUCTION_ROAD,1352,882,553,355
10,31c313386a4dc3aa9b080d34fb82a80b.jpg,UNKEPT_FACADE,1453,1051,211,53
10,31c313386a4dc3aa9b080d34fb82a80b.jpg,UNKEPT_FACADE,1865,1611,183,73
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1449,727,660,346
7,31c313386a4dc3aa9b080d34fb82a80b.jpg,BAD_BILLBOARD,841,475,100,0
2,31c313386a4dc3aa9b080d34fb82a80b.jpg,POTHOLES,1250,1040,788,684
7,31c313386a4dc3aa9b080d34fb82a80b.jpg,BAD_BILLBOARD,547,191,74,0
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1863,1281,619,343
7,31c313386a4dc3aa9b080d34fb82a80b.jpg,BAD_BILLBOARD,608,20,100,0
3,31c313386a4dc3aa9b080d34fb82a80b.jpg,GARBAGE,1473,1313,672,576
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1777,1153,649,437
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1540,902,632,434
7,31c313386a4dc3aa9b080d34fb82a80b.jpg,BAD_BILLBOARD,903,371,112,0
0,31c313386a4dc3aa9b080d34fb82a80b.jpg,GRAFFITI,1317,967,84,0
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1017,679,562,448
0,31c313386a4dc3aa9b080d34fb82a80b.jpg,GRAFFITI,1232,914,95,0
7,31c313386a4dc3aa9b080d34fb82a80b.jpg,BAD_BILLBOARD,1023,943,229,153
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,740,198,680,422
0,31c313386a4dc3aa9b080d34fb82a80b.jpg,GRAFFITI,1753,1393,84,0
3,31c313386a4dc3aa9b080d34fb82a80b.jpg,GARBAGE,1533,1241,669,553
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1169,855,559,445
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1315,305,673,403
3,31c313386a4dc3aa9b080d34fb82a80b.jpg,GARBAGE,320,204,253,181
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1662,1252,614,474
10,31c313386a4dc3aa9b080d34fb82a80b.jpg,UNKEPT_FACADE,1715,1035,182,0
0,31c313386a4dc3aa9b080d34fb82a80b.jpg,GRAFFITI,1778,1236,92,0
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1021,439,591,443
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,848,512,585,471
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,541,269,618,486
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,621,257,642,480
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1285,581,583,419
0,31c313386a4dc3aa9b080d34fb82a80b.jpg,GRAFFITI,1906,1776,71,0
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1767,971,577,385
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1241,885,553,437
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,1779,1353,544,408
9,31c313386a4dc3aa9b080d34fb82a80b.jpg,CLUTTER_SIDEWALK,796,300,605,461
4,4103a80cd25bea22059bd91889c955ce.jpg,CONSTRUCTION_ROAD,1346,696,218,0
9,4103a80cd25bea22059bd91889c955ce.jpg,CLUTTER_SIDEWALK,1109,767,352,260
3,4103a80cd25bea22059bd91889c955ce.jpg,GARBAGE,1017,679,162,0
9,4103a80cd25bea22059bd91889c955ce.jpg,CLUTTER_SIDEWALK,687,411,339,263
3,4103a80cd25bea22059bd91889c955ce.jpg,GARBAGE,1803,1393,422,236
9,4103a80cd25bea22059bd91889c955ce.jpg,CLUTTER_SIDEWALK,974,744,344,274
4,4103a80cd25bea22059bd91889c955ce.jpg,CONSTRUCTION_ROAD,548,0,178,0
9,4103a80cd25bea22059bd91889c955ce.jpg,CLUTTER_SIDEWALK,1352,1052,368,272
4,4103a80cd25bea22059bd91889c955ce.jpg,CONSTRUCTION_ROAD,1900,1394,359,163
9,95c042929563c263d0b535d19590b3c5.jpg,CLUTTER_SIDEWALK,547,183,545,363
8,95c042929563c263d0b535d19590b3c5.jpg,SAND_ON_ROAD,567,335,406,310
8,95c042929563c263d0b535d19590b3c5.jpg,SAND_ON_ROAD,744,460,435,295
3,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,540,366,524,452
3,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,1292,1096,610,504
3,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,577,417,545,479
2,95c042929563c263d0b535d19590b3c5.jpg,POTHOLES,1299,937,1079,967
3,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,1814,1572,711,543
9,95c042929563c263d0b535d19590b3c5.jpg,CLUTTER_SIDEWALK,956,392,576,376
8,95c042929563c263d0b535d19590b3c5.jpg,SAND_ON_ROAD,1205,411,581,317
8,95c042929563c263d0b535d19590b3c5.jpg,SAND_ON_ROAD,796,530,568,458
8,95c042929563c263d0b535d19590b3c5.jpg,SAND_ON_ROAD,1243,563,610,348
3,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,656,276,534,408
8,95c042929563c263d0b535d19590b3c5.jpg,SAND_ON_ROAD,1783,1499,467,329
9,95c042929563c263d0b535d19590b3c5.jpg,CLUTTER_SIDEWALK,502,48,563,351
3,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,625,425,522,446
8,95c042929563c263d0b535d19590b3c5.jpg,SAND_ON_ROAD,776,432,533,403
9,95c042929563c263d0b535d19590b3c5.jpg,CLUTTER_SIDEWALK,748,326,527,409
3,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,750,438,539,429
3,95c042929563c263d0b535d19590b3c5.jpg,GARBAGE,1782,1594,671,579
3,af87fe01866262935dd951e95945439e.jpg,GARBAGE,957,849,822,714
9,af87fe01866262935dd951e95945439e.jpg,CLUTTER_SIDEWALK,582,48,608,316
9,af87fe01866262935dd951e95945439e.jpg,CLUTTER_SIDEWALK,781,491,424,338
7,af87fe01866262935dd951e95945439e.jpg,BAD_BILLBOARD,1892,1318,105,1
9,af87fe01866262935dd951e95945439e.jpg,CLUTTER_SIDEWALK,323,147,493,397
9,af87fe01866262935dd951e95945439e.jpg,CLUTTER_SIDEWALK,744,244,549,369
2,af87fe01866262935dd951e95945439e.jpg,POTHOLES,688,130,1079,975
9,af87fe01866262935dd951e95945439e.jpg,CLUTTER_SIDEWALK,557,277,480,386
4,af87fe01866262935dd951e95945439e.jpg,CONSTRUCTION_ROAD,1819,1621,226,98
3,af87fe01866262935dd951e95945439e.jpg,GARBAGE,922,824,679,605
4,af87fe01866262935dd951e95945439e.jpg,CONSTRUCTION_ROAD,1840,1502,52,0
3,af87fe01866262935dd951e95945439e.jpg,GARBAGE,957,859,836,704
3,af87fe01866262935dd951e95945439e.jpg,GARBAGE,966,854,817,717
9,af87fe01866262935dd951e95945439e.jpg,CLUTTER_SIDEWALK,719,395,453,347
7,af87fe01866262935dd951e95945439e.jpg,BAD_BILLBOARD,1919,1593,84,0
9,af87fe01866262935dd951e95945439e.jpg,CLUTTER_SIDEWALK,600,160,500,354
3,af87fe01866262935dd951e95945439e.jpg,GARBAGE,955,863,681,615
2,af87fe01866262935dd951e95945439e.jpg,POTHOLES,948,852,781,687
9,af87fe01866262935dd951e95945439e.jpg,CLUTTER_SIDEWALK,460,136,516,394
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,517,191,340,192
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,649,143,473,233
3,3f52d73c01bcfaf2dcb16d12df917f39.jpg,GARBAGE,594,142,343,149
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,1293,703,380,224
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,1370,1050,479,379
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,868,296,551,275
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,1127,545,430,248
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,876,636,468,378
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,1622,1022,547,271
3,3f52d73c01bcfaf2dcb16d12df917f39.jpg,GARBAGE,646,122,923,495
3,3f52d73c01bcfaf2dcb16d12df917f39.jpg,GARBAGE,602,46,906,518
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,861,711,433,359
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,817,359,391,259
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,1037,669,491,355
3,3f52d73c01bcfaf2dcb16d12df917f39.jpg,GARBAGE,858,764,429,353
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,1841,1343,475,327
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,1566,1254,484,376
3,3f52d73c01bcfaf2dcb16d12df917f39.jpg,GARBAGE,1858,1772,367,299
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,1265,603,499,305
3,3f52d73c01bcfaf2dcb16d12df917f39.jpg,GARBAGE,1519,1195,400,250
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,965,633,441,341
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,903,433,469,331
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,1399,829,485,333
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,723,265,355,207
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,1601,1127,450,290
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,1675,1143,492,352
9,3f52d73c01bcfaf2dcb16d12df917f39.jpg,CLUTTER_SIDEWALK,700,322,479,349
7,dcd8114acddf64512fc232cf6225a215.jpg,BAD_BILLBOARD,1693,1457,474,236
3,dcd8114acddf64512fc232cf6225a215.jpg,GARBAGE,337,7,130,0
7,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,BAD_BILLBOARD,1863,1623,209,81
7,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,BAD_BILLBOARD,651,429,255,55
7,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,BAD_BILLBOARD,1852,1618,283,119
3,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,GARBAGE,1344,952,659,273
9,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,CLUTTER_SIDEWALK,1702,484,1079,597
9,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,CLUTTER_SIDEWALK,1010,578,1077,731
7,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,BAD_BILLBOARD,1826,1440,292,52
4,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,CONSTRUCTION_ROAD,351,15,66,0
7,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,BAD_BILLBOARD,1747,1401,88,0
7,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,BAD_BILLBOARD,1918,1572,116,0
9,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,CLUTTER_SIDEWALK,1118,364,1079,653
7,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,BAD_BILLBOARD,1779,1523,257,99
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,982,280,1027,627
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,586,224,891,655
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,1111,785,913,677
4,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,CONSTRUCTION_ROAD,1309,953,1029,789
7,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,BAD_BILLBOARD,1335,993,80,0
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,1377,859,940,622
0,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,GRAFFITI,1731,1359,114,0
4,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,CONSTRUCTION_ROAD,1095,843,1041,825
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,1723,1379,1079,887
3,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,GARBAGE,1401,1073,956,730
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,534,186,999,709
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,782,596,794,556
4,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,CONSTRUCTION_ROAD,1723,1363,897,689
7,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,BAD_BILLBOARD,1164,870,92,0
4,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,CONSTRUCTION_ROAD,1815,1283,1079,867
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,355,0,1079,976
4,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,CONSTRUCTION_ROAD,1748,1176,1079,764
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,798,316,887,531
7,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,BAD_BILLBOARD,1500,1162,89,1
4,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,CONSTRUCTION_ROAD,1426,842,1079,751
10,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,UNKEPT_FACADE,1598,1242,1045,809
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,469,379,556,456
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,1030,770,991,747
7,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,BAD_BILLBOARD,1286,888,156,0
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,895,603,897,521
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,1054,612,1006,590
10,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,UNKEPT_FACADE,1588,1104,1044,756
2,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,POTHOLES,464,228,906,750
4,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,CONSTRUCTION_ROAD,1564,1052,1054,738
4,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,CONSTRUCTION_ROAD,1242,802,1016,702
7,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,BAD_BILLBOARD,1215,923,206,34
4,b32af6ec7ec0ed7cc274d3d23e8aba37.jpg,CONSTRUCTION_ROAD,475,61,530,364
7,b32af6ec7ec0ed7cc274d3d23e8aba37.jpg,BAD_BILLBOARD,859,749,392,324
2,b32af6ec7ec0ed7cc274d3d23e8aba37.jpg,POTHOLES,1822,1216,1079,897
4,b32af6ec7ec0ed7cc274d3d23e8aba37.jpg,CONSTRUCTION_ROAD,1714,1214,627,385
2,b32af6ec7ec0ed7cc274d3d23e8aba37.jpg,POTHOLES,1059,691,1079,949
9,b32af6ec7ec0ed7cc274d3d23e8aba37.jpg,CLUTTER_SIDEWALK,601,243,540,364
7,b32af6ec7ec0ed7cc274d3d23e8aba37.jpg,BAD_BILLBOARD,1909,1245,342,0
4,b32af6ec7ec0ed7cc274d3d23e8aba37.jpg,CONSTRUCTION_ROAD,443,71,483,313
2,e67434e503baadb968f51f3244b7a8dd.jpg,POTHOLES,1818,1200,1079,923
2,e67434e503baadb968f51f3244b7a8dd.jpg,POTHOLES,1304,672,1079,915
9,e67434e503baadb968f51f3244b7a8dd.jpg,CLUTTER_SIDEWALK,970,332,968,574
9,e67434e503baadb968f51f3244b7a8dd.jpg,CLUTTER_SIDEWALK,988,446,952,578
9,e67434e503baadb968f51f3244b7a8dd.jpg,CLUTTER_SIDEWALK,797,423,500,312
2,e67434e503baadb968f51f3244b7a8dd.jpg,POTHOLES,1597,997,1079,915
2,e67434e503baadb968f51f3244b7a8dd.jpg,POTHOLES,1078,698,750,568
2,e67434e503baadb968f51f3244b7a8dd.jpg,POTHOLES,840,270,1079,951
9,e67434e503baadb968f51f3244b7a8dd.jpg,CLUTTER_SIDEWALK,1754,1242,453,253
9,e67434e503baadb968f51f3244b7a8dd.jpg,CLUTTER_SIDEWALK,1236,570,499,267
4,e67434e503baadb968f51f3244b7a8dd.jpg,CONSTRUCTION_ROAD,1278,680,482,314
4,e67434e503baadb968f51f3244b7a8dd.jpg,CONSTRUCTION_ROAD,1370,766,493,325
9,e67434e503baadb968f51f3244b7a8dd.jpg,CLUTTER_SIDEWALK,915,159,526,322
9,e67434e503baadb968f51f3244b7a8dd.jpg,CLUTTER_SIDEWALK,1722,1036,480,262
9,e67434e503baadb968f51f3244b7a8dd.jpg,CLUTTER_SIDEWALK,1633,929,485,271
9,e67434e503baadb968f51f3244b7a8dd.jpg,CLUTTER_SIDEWALK,1807,1389,446,270
